,Bwd Packet Length Mean,Bwd Packet Length Std,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Min,Bwd IAT Std,Bwd Packets/s,Avg Packet Size,Avg Bwd Segment Size,Subflow Bwd Packets,Label
1932757,0.0,0.0,5072406,2536203.0,819,0.0,0.1971451,0.0,0.0,1,2
1932759,0.0,0.0,5809009,2904504.5,855,0.0,0.1721464,0.0,0.0,1,2
1932762,0.0,0.0,5555605,2777802.5,885,0.0,0.1799984,0.0,0.0,1,2
1932766,0.0,0.0,5033027,2516513.5,909,0.0,0.19868758,0.0,0.0,1,2
1932770,0.0,0.0,5774988,2887494.0,892,0.0,0.17316054,0.0,0.0,1,2
1932771,0.0,0.0,5509263,2754631.5,910,0.0,0.18151248,0.0,0.0,1,2
1932774,0.0,0.0,5004402,2502201.0,887,0.0,0.19982408,0.0,0.0,1,2
1932777,0.0,0.0,5738027,2869013.5,697,0.0,0.17427593,0.0,0.0,1,2
1932780,0.0,0.0,5049269,2524634.5,722,0.0,0.19804847,0.0,0.0,1,2
1932793,91.0,182.0,2531437,843812.3,657,2499243.2,0.5309283,120.75,91.0,4,2
1932797,694.21155,362.70026,32900000,162982.14,699,417787.28,3.1587121,378.3355,694.21155,104,2
1932799,0.0,0.0,5425231,2712615.5,889,0.0,0.18432395,0.0,0.0,1,2
1932803,0.0,0.0,5918917,2959458.5,895,0.0,0.16894983,0.0,0.0,1,2
1932804,0.0,0.0,5662817,2831408.5,879,0.0,0.17659056,0.0,0.0,1,2
1932805,0.0,0.0,5414632,2707316.0,832,0.0,0.18468475,0.0,0.0,1,2
1932814,0.0,0.0,0,0.0,0,0.0,12658.228,0.0,0.0,1,2
1932823,0.0,0.0,5880690,2940345.0,832,0.0,0.17004807,0.0,0.0,1,2
1932827,0.0,0.0,5625585,2812792.5,885,0.0,0.17775929,0.0,0.0,1,2
1932830,0.0,0.0,5074022,2537011.0,1011,0.0,0.19708231,0.0,0.0,1,2
1932833,0.0,0.0,5796999,2898499.5,881,0.0,0.17250305,0.0,0.0,1,2
1932837,0.0,0.0,5534746,2767373.0,691,0.0,0.18067676,0.0,0.0,1,2
1932845,0.0,0.0,5022341,2511170.5,757,0.0,0.19911033,0.0,0.0,1,2
1932846,0.0,0.0,5647038,2823519.0,697,0.0,0.17708398,0.0,0.0,1,2
1932848,0.0,0.0,5122555,2561277.5,734,0.0,0.19521508,0.0,0.0,1,2
1932850,0.0,0.0,5875492,2937746.0,850,0.0,0.17019852,0.0,0.0,1,2
1932852,0.0,0.0,5628080,2814040.0,699,0.0,0.17768049,0.0,0.0,1,2
1932854,0.0,0.0,5098115,2549057.5,673,0.0,0.19615093,0.0,0.0,1,2
1932857,0.0,0.0,5838855,2919427.5,721,0.0,0.17126645,0.0,0.0,1,2
1932861,92.5,185.0,4808259,1602753.0,893,2833307.5,0.4076406,94.125,92.5,4,2
1932887,694.03845,362.5408,34000000,168075.39,657,450124.75,3.0630162,378.13028,694.03845,104,2
1932891,0.0,0.0,5789311,2894655.5,894,0.0,0.17273213,0.0,0.0,1,2
1932893,0.0,0.0,0,0.0,0,0.0,12987.013,0.0,0.0,1,2
1932894,0.0,0.0,5530954,2765477.0,708,0.0,0.18080063,0.0,0.0,1,2
1932918,0.0,0.0,5025174,2512587.0,692,0.0,0.19899808,0.0,0.0,1,2
1932921,0.0,0.0,5756138,2878069.0,740,0.0,0.17372759,0.0,0.0,1,2
1932933,0.0,0.0,5492638,2746319.0,700,0.0,0.18206188,0.0,0.0,1,2
1933139,0.0,0.0,5979689,2989844.5,663,0.0,0.16723278,0.0,0.0,1,2
1933141,0.0,0.0,5669285,2834642.5,771,0.0,0.17638908,0.0,0.0,1,2
1933157,0.0,0.0,5050552,2525276.0,714,0.0,0.19799817,0.0,0.0,1,2
1933168,0.0,0.0,5788594,2894297.0,903,0.0,0.17275353,0.0,0.0,1,2
1933281,0.0,0.0,5533187,2766593.5,612,0.0,0.18072768,0.0,0.0,1,2
1933716,0.0,0.0,5986106,2993053.0,817,0.0,0.1670535,0.0,0.0,1,2
1933743,0.0,0.0,5726669,2863334.5,763,0.0,0.17462158,0.0,0.0,1,2
1933758,0.0,0.0,5466824,2733412.0,730,0.0,0.18292156,0.0,0.0,1,2
1933775,0.0,0.0,5937688,2968844.0,898,0.0,0.16841573,0.0,0.0,1,2
1933778,0.0,0.0,5677321,2838660.5,900,0.0,0.17613941,0.0,0.0,1,2
1933781,0.0,0.0,5427152,2713576.0,895,0.0,0.1842587,0.0,0.0,1,2
1933790,0.0,0.0,5053312,2526656.0,879,0.0,0.19789001,0.0,0.0,1,2
1933795,91.0,182.0,3788771,1262923.6,865,2608115.8,0.45488766,120.75,91.0,4,2
1933800,694.1442,362.63016,32900000,162860.23,915,417057.22,3.1610947,378.3127,694.1442,104,2
1933802,0.0,0.0,5874411,2937205.5,699,0.0,0.17022984,0.0,0.0,1,2
1933818,0.0,0.0,5617948,2808974.0,712,0.0,0.17800094,0.0,0.0,1,2
1934123,0.0,0.0,5084363,2542181.5,980,0.0,0.19668147,0.0,0.0,1,2
1934213,0.0,0.0,5817877,2908938.5,818,0.0,0.171884,0.0,0.0,1,2
1934236,0.0,0.0,0,0.0,0,0.0,15625.0,0.0,0.0,1,2
1934274,0.0,0.0,5553669,2776834.5,845,0.0,0.18006115,0.0,0.0,1,2
1934628,0.0,0.0,5962412,2981206.0,697,0.0,0.16771737,0.0,0.0,1,2
1934649,0.0,0.0,5697956,2848978.0,895,0.0,0.17550153,0.0,0.0,1,2
1934653,0.0,0.0,5426915,2713457.5,712,0.0,0.18426675,0.0,0.0,1,2
1934675,0.0,0.0,5873515,2936757.5,875,0.0,0.1702558,0.0,0.0,1,2
1934688,0.0,0.0,5608522,2804261.0,791,0.0,0.1783001,0.0,0.0,1,2
1934703,0.0,0.0,5083433,2541716.5,802,0.0,0.19671746,0.0,0.0,1,2
1934727,0.0,0.0,5835057,2917528.5,744,0.0,0.17137793,0.0,0.0,1,2
1934758,0.0,0.0,5560027,2780013.5,897,0.0,0.17985524,0.0,0.0,1,2
1934796,0.0,0.0,5043611,2521805.5,892,0.0,0.19827065,0.0,0.0,1,2
1934803,0.0,0.0,5784839,2892419.5,905,0.0,0.17286566,0.0,0.0,1,2
1934810,0.0,0.0,5532243,2766121.5,858,0.0,0.1807585,0.0,0.0,1,2
1934820,92.5,185.0,4786420,1595473.4,881,2827254.2,0.40853858,94.125,92.5,4,2
1934836,694.08655,362.58765,35200000,174437.56,788,515145.94,2.9513066,378.14658,694.08655,104,2
1934839,0.0,0.0,5507569,2753784.5,697,0.0,0.18156831,0.0,0.0,1,2
1934846,0.0,0.0,5991958,2995979.0,633,0.0,0.16689035,0.0,0.0,1,2
1934854,0.0,0.0,5733848,2866924.0,930,0.0,0.17440295,0.0,0.0,1,2
1934859,0.0,0.0,5472641,2736320.5,704,0.0,0.18272713,0.0,0.0,1,2
1934866,0.0,0.0,5932484,2966242.0,691,0.0,0.16856346,0.0,0.0,1,2
1934867,0.0,0.0,0,0.0,0,0.0,9803.922,0.0,0.0,1,2
1934868,0.0,0.0,5649282,2824641.0,899,0.0,0.17701365,0.0,0.0,1,2
1934876,0.0,0.0,5134333,2567166.5,700,0.0,0.19476727,0.0,0.0,1,2
1934879,0.0,0.0,5887776,2943888.0,854,0.0,0.16984342,0.0,0.0,1,2
1934888,0.0,0.0,5588035,2794017.5,822,0.0,0.17895378,0.0,0.0,1,2
1934899,0.0,0.0,5957116,2978558.0,821,0.0,0.16786647,0.0,0.0,1,2
1934901,0.0,0.0,5692832,2846416.0,877,0.0,0.1756595,0.0,0.0,1,2
1934902,0.0,0.0,5438801,2719400.5,886,0.0,0.18386406,0.0,0.0,1,2
1934907,0.0,0.0,5873341,2936670.5,875,0.0,0.17026085,0.0,0.0,1,2
1934910,0.0,0.0,5616800,2808400.0,728,0.0,0.17803732,0.0,0.0,1,2
1934921,0.0,0.0,5118494,2559247.0,902,0.0,0.19536996,0.0,0.0,1,2
1934923,0.0,0.0,5853867,2926933.5,910,0.0,0.17082725,0.0,0.0,1,2
1934927,0.0,0.0,5596182,2798091.0,885,0.0,0.17869326,0.0,0.0,1,2
1934937,91.0,182.0,3800050,1266683.4,896,2608504.8,0.45449477,120.75,91.0,4,2
1934938,694.21155,362.69943,34300000,169624.75,695,462620.94,3.0350306,378.3355,694.21155,104,2
1934941,0.0,0.0,5554616,2777308.0,891,0.0,0.18003045,0.0,0.0,1,2
1934959,0.0,0.0,5043929,2521964.5,688,0.0,0.19825815,0.0,0.0,1,2
1934965,0.0,0.0,5786067,2893033.5,693,0.0,0.17282897,0.0,0.0,1,2
1934987,0.0,0.0,5528004,2764002.0,647,0.0,0.18089712,0.0,0.0,1,2
1934995,0.0,0.0,0,0.0,0,0.0,13513.514,0.0,0.0,1,2
1935000,0.0,0.0,6000154,3000077.0,803,0.0,0.1666624,0.0,0.0,1,2
1935001,0.0,0.0,5736845,2868422.5,698,0.0,0.17431183,0.0,0.0,1,2
1935003,0.0,0.0,5474506,2737253.0,702,0.0,0.18266489,0.0,0.0,1,2
1935013,0.0,0.0,5895756,2947878.0,878,0.0,0.16961353,0.0,0.0,1,2
1935014,0.0,0.0,5637355,2818677.5,890,0.0,0.17738816,0.0,0.0,1,2
1935021,0.0,0.0,5119287,2559643.5,903,0.0,0.19533971,0.0,0.0,1,2
1935026,0.0,0.0,5806285,2903142.5,895,0.0,0.17222716,0.0,0.0,1,2
1935029,0.0,0.0,5444258,2722129.0,894,0.0,0.18367976,0.0,0.0,1,2
1935072,0.0,0.0,5924536,2962268.0,922,0.0,0.1687896,0.0,0.0,1,2
1935129,0.0,0.0,5678026,2839013.0,844,0.0,0.17611754,0.0,0.0,1,2
1935234,0.0,0.0,5130786,2565393.0,796,0.0,0.19490191,0.0,0.0,1,2
1935257,0.0,0.0,5875393,2937696.5,755,0.0,0.17020138,0.0,0.0,1,2
1935277,0.0,0.0,5624352,2812176.0,900,0.0,0.17779826,0.0,0.0,1,2
1935306,92.5,185.0,3528069,1176023.0,899,2569802.0,0.46891257,94.125,92.5,4,2
1935324,694.0577,362.5598,34000000,168187.03,886,450488.56,3.0608323,378.1368,694.0577,104,2
1935338,0.0,0.0,5589897,2794948.5,871,0.0,0.17889418,0.0,0.0,1,2
1935341,0.0,0.0,0,0.0,0,0.0,19607.844,0.0,0.0,1,2
1935360,0.0,0.0,5071729,2535864.5,683,0.0,0.19717142,0.0,0.0,1,2
1935362,0.0,0.0,5804275,2902137.5,893,0.0,0.17228681,0.0,0.0,1,2
1935389,0.0,0.0,5548440,2774220.0,681,0.0,0.18023084,0.0,0.0,1,2
1935479,0.0,0.0,0,0.0,0,0.0,24390.244,0.0,0.0,1,2
1935630,0.0,0.0,5045422,2522711.0,672,0.0,0.19819948,0.0,0.0,1,2
1935788,0.0,0.0,5780523,2890261.5,721,0.0,0.17299473,0.0,0.0,1,2
1935976,0.0,0.0,5497824,2748912.0,709,0.0,0.18189014,0.0,0.0,1,2
1936428,0.0,0.0,5969157,2984578.5,639,0.0,0.16752784,0.0,0.0,1,2
1936530,0.0,0.0,5716285,2858142.5,681,0.0,0.1749388,0.0,0.0,1,2
1936807,0.0,0.0,5036163,2518081.5,842,0.0,0.19856387,0.0,0.0,1,2
1936875,0.0,0.0,5783652,2891826.0,679,0.0,0.17290114,0.0,0.0,1,2
1936958,0.0,0.0,5521744,2760872.0,902,0.0,0.1811022,0.0,0.0,1,2
1937184,0.0,0.0,5993779,2996889.5,690,0.0,0.16683966,0.0,0.0,1,2
1937256,0.0,0.0,5735037,2867518.5,872,0.0,0.17436679,0.0,0.0,1,2
1937411,0.0,0.0,5973085,2986542.5,684,0.0,0.16741768,0.0,0.0,1,2
1937426,0.0,0.0,5055127,2527563.5,703,0.0,0.19781896,0.0,0.0,1,2
1937446,91.0,182.0,2536388,845462.7,893,2500864.0,0.530437,120.75,91.0,4,2
1937456,694.1923,362.67963,33000000,163380.86,900,417551.94,3.1510174,378.32898,694.1923,104,2
1937458,0.0,0.0,5638042,2819021.0,875,0.0,0.17736654,0.0,0.0,1,2
1937465,0.0,0.0,0,0.0,0,0.0,17857.143,0.0,0.0,1,2
1937528,0.0,0.0,5107650,2553825.0,722,0.0,0.19578475,0.0,0.0,1,2
1937577,0.0,0.0,5844892,2922446.0,716,0.0,0.17108956,0.0,0.0,1,2
1937612,0.0,0.0,5588769,2794384.5,932,0.0,0.17893028,0.0,0.0,1,2
1937625,0.0,0.0,0,0.0,0,0.0,16393.443,0.0,0.0,1,2
1937661,0.0,0.0,5072544,2536272.0,698,0.0,0.19713974,0.0,0.0,1,2
1937662,0.0,0.0,5816966,2908483.0,910,0.0,0.17191093,0.0,0.0,1,2
1937671,0.0,0.0,5552306,2776153.0,882,0.0,0.18010534,0.0,0.0,1,2
1937686,0.0,0.0,5878161,2939080.5,872,0.0,0.17012124,0.0,0.0,1,2
1937694,0.0,0.0,5610474,2805237.0,711,0.0,0.17823806,0.0,0.0,1,2
1937719,0.0,0.0,5089286,2544643.0,700,0.0,0.19649121,0.0,0.0,1,2
1937721,0.0,0.0,5841394,2920697.0,702,0.0,0.17119202,0.0,0.0,1,2
1937722,0.0,0.0,5566776,2783388.0,880,0.0,0.1796372,0.0,0.0,1,2
1937734,0.0,0.0,5030324,2515162.0,883,0.0,0.19879435,0.0,0.0,1,2
1937737,0.0,0.0,5760303,2880151.5,852,0.0,0.17360198,0.0,0.0,1,2
1937741,0.0,0.0,5513197,2756598.5,736,0.0,0.18138297,0.0,0.0,1,2
1937750,0.0,0.0,5964350,2982175.0,802,0.0,0.16766286,0.0,0.0,1,2
1937756,92.5,185.0,4806232,1602077.4,877,2832859.0,0.40771356,94.125,92.5,4,2
1937765,694.0289,362.52853,35200000,174275.17,901,515499.47,2.9538798,378.12704,694.0289,104,2
1937776,0.0,0.0,5200366,2600183.0,887,0.0,0.19229415,0.0,0.0,1,2
1937779,0.0,0.0,5925359,2962679.5,880,0.0,0.16876614,0.0,0.0,1,2
1937783,0.0,0.0,5678012,2839006.0,678,0.0,0.17611799,0.0,0.0,1,2
1937795,0.0,0.0,5156224,2578112.0,886,0.0,0.19394037,0.0,0.0,1,2
1937799,0.0,0.0,5898951,2949475.5,887,0.0,0.16952166,0.0,0.0,1,2
1937807,0.0,0.0,5613342,2806671.0,875,0.0,0.17814699,0.0,0.0,1,2
1937808,0.0,0.0,0,0.0,0,0.0,11111.111,0.0,0.0,1,2
1937835,0.0,0.0,5100792,2550396.0,877,0.0,0.19604799,0.0,0.0,1,2
1937845,0.0,0.0,5838434,2919217.0,904,0.0,0.1712788,0.0,0.0,1,2
1937849,0.0,0.0,5535958,2767979.0,873,0.0,0.18063721,0.0,0.0,1,2
1937860,0.0,0.0,5986055,2993027.5,658,0.0,0.16705494,0.0,0.0,1,2
1937866,0.0,0.0,5722011,2861005.5,903,0.0,0.17476374,0.0,0.0,1,2
1937870,0.0,0.0,5471432,2735716.0,893,0.0,0.18276751,0.0,0.0,1,2
1937895,0.0,0.0,5168868,2584434.0,882,0.0,0.19346596,0.0,0.0,1,2
1937911,0.0,0.0,5907512,2953756.0,964,0.0,0.169276,0.0,0.0,1,2
1937920,0.0,0.0,5643288,2821644.0,891,0.0,0.17720166,0.0,0.0,1,2
1937929,0.0,0.0,5138856,2569428.0,1136,0.0,0.19459584,0.0,0.0,1,2
1937939,0.0,0.0,5872821,2936410.5,1018,0.0,0.17027593,0.0,0.0,1,2
1937987,0.0,0.0,5619604,2809802.0,692,0.0,0.17794847,0.0,0.0,1,2
1938200,0.0,0.0,5070492,2535246.0,1553,0.0,0.19721952,0.0,0.0,1,2
1938337,91.0,182.0,3802941,1267647.0,3093,2609949.8,0.45424575,120.75,91.0,4,2
1938497,694.1827,362.6735,34200000,169263.31,1843,462315.1,3.0414484,378.32574,694.1827,104,2
1938653,0.0,0.0,5026825,2513412.5,1195,0.0,0.19893272,0.0,0.0,1,2
1938678,0.0,0.0,5769759,2884879.5,2011,0.0,0.17331746,0.0,0.0,1,2
1938692,0.0,0.0,5511816,2755908.0,1149,0.0,0.1814284,0.0,0.0,1,2
1938727,0.0,0.0,5987819,2993909.5,1025,0.0,0.16700572,0.0,0.0,1,2
1938729,0.0,0.0,0,0.0,0,0.0,20408.164,0.0,0.0,1,2
1938734,0.0,0.0,5723879,2861939.5,1073,0.0,0.1747067,0.0,0.0,1,2
1938742,0.0,0.0,5468184,2734092.0,1075,0.0,0.18287607,0.0,0.0,1,2
1938755,0.0,0.0,5169792,2584896.0,1130,0.0,0.19343138,0.0,0.0,1,2
1938758,0.0,0.0,5876931,2938465.5,1262,0.0,0.17015684,0.0,0.0,1,2
1938765,0.0,0.0,5612899,2806449.5,1161,0.0,0.17816105,0.0,0.0,1,2
1938776,0.0,0.0,5087692,2543846.0,1953,0.0,0.19655278,0.0,0.0,1,2
1938778,0.0,0.0,5807017,2903508.5,1271,0.0,0.17220545,0.0,0.0,1,2
1938780,0.0,0.0,5543627,2771813.5,1846,0.0,0.18038732,0.0,0.0,1,2
1938806,0.0,0.0,5014868,2507434.0,1205,0.0,0.19940704,0.0,0.0,1,2
1938844,0.0,0.0,5759666,2879833.0,941,0.0,0.17362118,0.0,0.0,1,2
1938848,0.0,0.0,5492846,2746423.0,1046,0.0,0.18205498,0.0,0.0,1,2
1938857,0.0,0.0,5968780,2984390.0,2936,0.0,0.16753842,0.0,0.0,1,2
1938878,0.0,0.0,5703908,2851954.0,1074,0.0,0.17531839,0.0,0.0,1,2
1938905,92.5,185.0,4801823,1600607.6,1061,2831287.0,0.4079306,94.125,92.5,4,2
1938923,694.0673,362.57196,35300000,174574.27,1012,516598.72,2.949,378.14008,694.0673,104,2
1938928,0.0,0.0,5648019,2824009.5,1171,0.0,0.17705323,0.0,0.0,1,2
1938947,0.0,0.0,175,175.0,175,0.0,5714.2856,0.0,0.0,1,2
1938955,0.0,0.0,5139902,2569951.0,1047,0.0,0.19455624,0.0,0.0,1,2
1938962,0.0,0.0,5871829,2935914.5,1155,0.0,0.17030469,0.0,0.0,1,2
1938966,0.0,0.0,5613887,2806943.5,1041,0.0,0.1781297,0.0,0.0,1,2
1938987,0.0,0.0,0,0.0,0,0.0,15873.016,0.0,0.0,1,2
1938989,0.0,0.0,5085847,2542923.5,1191,0.0,0.19662409,0.0,0.0,1,2
1938998,0.0,0.0,5769947,2884973.5,1061,0.0,0.17331181,0.0,0.0,1,2
1939006,0.0,0.0,5482663,2741331.5,1780,0.0,0.18239312,0.0,0.0,1,2
1939060,0.0,0.0,5957571,2978785.5,1786,0.0,0.16785364,0.0,0.0,1,2
1939091,0.0,0.0,5705720,2852860.0,905,0.0,0.17526272,0.0,0.0,1,2
1939262,0.0,0.0,5076440,2538220.0,890,0.0,0.19698843,0.0,0.0,1,2
1939302,0.0,0.0,5811381,2905690.5,879,0.0,0.17207614,0.0,0.0,1,2
1939326,0.0,0.0,5546742,2773371.0,712,0.0,0.18028602,0.0,0.0,1,2
1939985,0.0,0.0,5018586,2509293.0,694,0.0,0.19925931,0.0,0.0,1,2
1940002,0.0,0.0,5761511,2880755.5,908,0.0,0.17356558,0.0,0.0,1,2
1940011,0.0,0.0,5507166,2753583.0,640,0.0,0.1815816,0.0,0.0,1,2
1940109,0.0,0.0,5994976,2997488.0,817,0.0,0.16680634,0.0,0.0,1,2
1940132,0.0,0.0,5720814,2860407.0,666,0.0,0.17480029,0.0,0.0,1,2
1940193,91.0,182.0,3785808,1261936.0,883,2606954.0,0.4550759,120.75,91.0,4,2
1940308,694.1731,362.6619,34200000,169127.48,691,461980.0,3.0439618,378.32248,694.1731,104,2
1940392,0.0,0.0,5683755,2841877.5,683,0.0,0.17594002,0.0,0.0,1,2
1940455,0.0,0.0,0,0.0,0,0.0,18181.818,0.0,0.0,1,2
1940464,0.0,0.0,5155557,2577778.5,884,0.0,0.19396546,0.0,0.0,1,2
1940501,0.0,0.0,5894308,2947154.0,720,0.0,0.1696552,0.0,0.0,1,2
1940565,0.0,0.0,5644379,2822189.5,682,0.0,0.1771674,0.0,0.0,1,2
1940691,0.0,0.0,0,0.0,0,0.0,12500.0,0.0,0.0,1,2
1940734,0.0,0.0,5133200,2566600.0,881,0.0,0.19481026,0.0,0.0,1,2
1940782,0.0,0.0,5867424,2933712.0,690,0.0,0.17043254,0.0,0.0,1,2
1940807,0.0,0.0,5603230,2801615.0,696,0.0,0.1784685,0.0,0.0,1,2
1940826,0.0,0.0,5042532,2521266.0,711,0.0,0.19831307,0.0,0.0,1,2
1940841,0.0,0.0,5748906,2874453.0,875,0.0,0.17394614,0.0,0.0,1,2
1940861,0.0,0.0,5221770,2610885.0,886,0.0,0.19150594,0.0,0.0,1,2
1940868,0.0,0.0,5968147,2984073.5,689,0.0,0.1675562,0.0,0.0,1,2
1940873,0.0,0.0,5658971,2829485.5,690,0.0,0.17671058,0.0,0.0,1,2
1940886,0.0,0.0,5144426,2572213.0,882,0.0,0.19438514,0.0,0.0,1,2
1940893,0.0,0.0,5879299,2939649.5,901,0.0,0.1700883,0.0,0.0,1,2
1940907,0.0,0.0,5630869,2815434.5,903,0.0,0.17759249,0.0,0.0,1,2
1940928,0.0,0.0,5091312,2545656.0,700,0.0,0.19641303,0.0,0.0,1,2
1940936,0.0,0.0,5832040,2916020.0,704,0.0,0.17146659,0.0,0.0,1,2
1940946,92.5,185.0,4797964,1599321.4,718,2830660.0,0.40805614,94.125,92.5,4,2
1940966,694.08655,362.59097,34100000,168761.5,688,451177.4,3.0505667,378.14658,694.08655,104,2
1940968,0.0,0.0,5802149,2901074.5,704,0.0,0.17234993,0.0,0.0,1,2
1940972,0.0,0.0,5541375,2770687.5,884,0.0,0.18046063,0.0,0.0,1,2
1940999,0.0,0.0,5014978,2507489.0,707,0.0,0.19940268,0.0,0.0,1,2
1941019,0.0,0.0,5750314,2875157.0,662,0.0,0.17390354,0.0,0.0,1,2
1941025,0.0,0.0,0,0.0,0,0.0,32258.064,0.0,0.0,1,2
1941029,0.0,0.0,5223050,2611525.0,716,0.0,0.19145902,0.0,0.0,1,2
1941032,0.0,0.0,5958492,2979246.0,667,0.0,0.1678277,0.0,0.0,1,2
1941033,0.0,0.0,5671078,2835539.0,888,0.0,0.17633332,0.0,0.0,1,2
1941036,0.0,0.0,5112864,2556432.0,866,0.0,0.1955851,0.0,0.0,1,2
1941039,0.0,0.0,5850420,2925210.0,873,0.0,0.1709279,0.0,0.0,1,2
1941042,0.0,0.0,5592882,2796441.0,683,0.0,0.17879869,0.0,0.0,1,2
1941071,0.0,0.0,5925366,2962683.0,879,0.0,0.16876595,0.0,0.0,1,2
1941075,0.0,0.0,5673927,2836963.5,850,0.0,0.17624478,0.0,0.0,1,2
1941088,0.0,0.0,5163633,2581816.5,702,0.0,0.19366209,0.0,0.0,1,2
1941098,0.0,0.0,5854395,2927197.5,911,0.0,0.17081185,0.0,0.0,1,2
1941100,0.0,0.0,5595222,2797611.0,798,0.0,0.17872392,0.0,0.0,1,2
1941119,0.0,0.0,5085325,2542662.5,886,0.0,0.19664426,0.0,0.0,1,2
1941123,0.0,0.0,5087312,2543656.0,896,0.0,0.19656746,0.0,0.0,1,2
1941133,91.0,182.0,3811510,1270503.4,871,2610020.2,0.45388505,120.75,91.0,4,2
1941141,694.2692,362.76138,32900000,162763.64,878,418122.7,3.1629624,378.35504,694.2692,104,2
1941143,0.0,0.0,5750167,2875083.5,679,0.0,0.173908,0.0,0.0,1,2
1941149,0.0,0.0,5228381,2614190.5,866,0.0,0.1912638,0.0,0.0,1,2
1941153,0.0,0.0,5975419,2987709.5,882,0.0,0.16735227,0.0,0.0,1,2
1941158,0.0,0.0,5724278,2862139.0,874,0.0,0.17469452,0.0,0.0,1,2
1941160,0.0,0.0,0,0.0,0,0.0,9708.738,0.0,0.0,1,2
1941164,0.0,0.0,5208050,2604025.0,872,0.0,0.19201045,0.0,0.0,1,2
1941166,0.0,0.0,5937759,2968879.5,897,0.0,0.1684137,0.0,0.0,1,2
1941167,0.0,0.0,5680819,2840409.5,683,0.0,0.17603095,0.0,0.0,1,2
1941174,0.0,0.0,5151601,2575800.5,709,0.0,0.19411442,0.0,0.0,1,2
1941177,0.0,0.0,5811103,2905551.5,688,0.0,0.17208438,0.0,0.0,1,2
1941183,0.0,0.0,5544173,2772086.5,882,0.0,0.18036956,0.0,0.0,1,2
1941184,0.0,0.0,5032277,2516138.5,732,0.0,0.1987172,0.0,0.0,1,2
1941185,0.0,0.0,5770110,2885055.0,869,0.0,0.17330693,0.0,0.0,1,2
1941188,0.0,0.0,5218606,2609303.0,690,0.0,0.19162205,0.0,0.0,1,2
1941196,0.0,0.0,5961575,2980787.5,895,0.0,0.16774091,0.0,0.0,1,2
1941199,0.0,0.0,5697979,2848989.5,870,0.0,0.17550083,0.0,0.0,1,2
1941229,0.0,0.0,5171139,2585569.5,701,0.0,0.193381,0.0,0.0,1,2
1941230,92.5,185.0,4786642,1595547.4,673,2827562.8,0.40853068,94.125,92.5,4,2
1941231,694.0481,362.552,35200000,174100.47,751,516073.5,2.9570205,378.13354,694.0481,104,2
1941241,0.0,0.0,5148540,2574270.0,889,0.0,0.19422983,0.0,0.0,1,2
1941245,0.0,0.0,0,0.0,0,0.0,11904.762,0.0,0.0,1,2
1941248,0.0,0.0,5879885,2939942.5,887,0.0,0.17007135,0.0,0.0,1,2
1941255,0.0,0.0,5616680,2808340.0,886,0.0,0.17804112,0.0,0.0,1,2
1941275,0.0,0.0,5097882,2548941.0,880,0.0,0.1961599,0.0,0.0,1,2
1941293,0.0,0.0,5854872,2927436.0,700,0.0,0.17079793,0.0,0.0,1,2
1941310,0.0,0.0,0,0.0,0,0.0,14285.714,0.0,0.0,1,2
1941320,0.0,0.0,5580118,2790059.0,692,0.0,0.17920768,0.0,0.0,1,2
1941643,0.0,0.0,5066565,2533282.5,650,0.0,0.19737238,0.0,0.0,1,2
1941751,0.0,0.0,5814636,2907318.0,686,0.0,0.17197981,0.0,0.0,1,2
1941901,0.0,0.0,5215215,2607607.5,858,0.0,0.19174665,0.0,0.0,1,2
1941977,0.0,0.0,5950244,2975122.0,723,0.0,0.16806033,0.0,0.0,1,2
1942122,0.0,0.0,5679790,2839895.0,702,0.0,0.17606285,0.0,0.0,1,2
1942148,0.0,0.0,5123286,2561643.0,878,0.0,0.19518723,0.0,0.0,1,2
1942155,0.0,0.0,5863965,2931982.5,884,0.0,0.17053308,0.0,0.0,1,2
1942156,0.0,0.0,5604815,2802407.5,876,0.0,0.17841803,0.0,0.0,1,2
1942173,0.0,0.0,5092134,2546067.0,720,0.0,0.19638132,0.0,0.0,1,2
1942184,0.0,0.0,5819000,2909500.0,705,0.0,0.17185083,0.0,0.0,1,2
1942194,0.0,0.0,5562297,2781148.5,888,0.0,0.17978184,0.0,0.0,1,2
1942203,91.0,182.0,3794461,1264820.4,902,2607750.2,0.4547484,120.75,91.0,4,2
1942206,694.1827,362.66946,34300000,169611.75,893,462196.84,3.035105,378.32574,694.1827,104,2
1942221,0.0,0.0,5268629,2634314.5,902,0.0,0.18980269,0.0,0.0,1,2
1942224,0.0,0.0,5007231,2503615.5,885,0.0,0.19971117,0.0,0.0,1,2
1942226,0.0,0.0,5763931,2881965.5,710,0.0,0.17349271,0.0,0.0,1,2
1942230,0.0,0.0,5226610,2613305.0,645,0.0,0.1913286,0.0,0.0,1,2
1942232,0.0,0.0,0,0.0,0,0.0,13698.63,0.0,0.0,1,2
1942234,0.0,0.0,5977841,2988920.5,868,0.0,0.16728447,0.0,0.0,1,2
1942236,0.0,0.0,5722221,2861110.5,732,0.0,0.17475732,0.0,0.0,1,2
1942316,0.0,0.0,5126620,2563310.0,899,0.0,0.1950603,0.0,0.0,1,2
