Bwd Packet Length Mean,Bwd Packet Length Std,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Min,Bwd IAT Std,Bwd Packets/s,Avg Packet Size,Avg Bwd Segment Size,Subflow Bwd Packets,Label
12.533334,14.54975,5786579,723322.4,219,1227395.1,1.6827137,12.291667,12.533334,15,1
85.78125,220.24059,9736166,486808.3,215,742277.3,2.7500222,89.679245,85.78125,32,1
85.78125,220.24059,9701790,485089.5,355,756783.94,2.7365563,89.679245,85.78125,32,1
88.548386,223.315,11000000,549980.94,473,824660.75,2.4417298,91.40385,88.548386,31,1
83.181816,217.28574,10600000,503417.66,937,761277.2,2.7472582,86.41818,83.181816,33,1
0,0,5126113,2563056.5,876,0,0.19507958,0,0,1,2
88.548386,223.315,11500000,572680.94,404,867851,2.3580134,91.40385,88.548386,31,1
1656.4286,2429.1187,86400000,14400000,1,35300000,0.08083912,856.4286,1656.4286,7,4
12.533334,14.54975,5915283,739410.4,4,1257476.4,1.635754,12.75,12.533334,15,1
44.666668,72.23111,93603,31201,23,64498.04,32.050255,48.714287,44.666668,3,1
88.548386,223.315,9551674,530648.56,243,749191.94,2.6839786,95.38,88.548386,31,1
1932.5,2181.0083,100000000,16700000,2,85177.91,0.059900053,918.9231,1932.5,6,4
0,0,700,350,65,0,1428.5714,0,0,1,5
1932.5,2537.82,98000000,16300000,1,1063.9044,0.061217703,920.53845,1932.5,6,4
0,0,906,453,3,0,1103.7528,0,0,1,5
608.25,721.6342,61200000,3825696.5,271,5109210,0.26139033,334.21213,608.25,16,0
85.78125,220.24059,10100000,506239.34,511,791624.06,2.614968,89.679245,85.78125,32,1
0,0,228,228,228,0,4385.965,9.333333,0,1,1
12.533334,14.54975,5701337,712667.1,3,1181770.5,1.7662232,12.166667,12.533334,15,1
83.181816,217.28574,10000000,435132.97,330,753767.1,2.7533202,83.38596,83.181816,33,1
0,0,2441,610.25,239,0,0,0,0,0,5
1656.4286,1760.5973,84900000,9431305,0,53165.707,0.08233479,701.58826,1656.4286,7,4
86,0,3,3,3,0,13245.033,71.5,86,2,0
0,0,5855634,2927817,701,0,0.1707757,0,0,1,2
0,0,5612899,2806449.5,1161,0,0.17816105,0,0,1,2
85.78125,220.24059,9018822,450941.1,3,699068.06,2.954522,89.679245,85.78125,32,1
44.666668,72.23111,64557,21519,36,44028.004,46.470562,48.857143,44.666668,3,1
12.666667,14.678782,4063130,812626,4,1529476.2,1.4766941,8.916667,12.666667,6,1
0,0,5412219,2706109.5,889,0,0.1847671,0,0,1,2
12.533334,14.54975,6861940,857742.5,238,1304617,1.606914,12.083333,12.533334,15,1
6,0,0,0,0,0,5649.7173,5,6,1,5
85.78125,220.24059,9774801,444309.12,314,770968.3,2.668675,86.41818,85.78125,32,1
6,0,0,0,0,0,5319.149,3,6,1,5
0,0,2417,604.25,214,0,0,0,0,0,5
12.533334,14.54975,6176832,772104,3,1281508.6,1.6295689,12.416667,12.533334,15,1
12.533334,14.54975,5631828,703978.5,273,1150219.1,1.8148838,12.666667,12.533334,15,1
12.533334,14.54975,6276196,784524.5,191,1246132.9,1.6692625,12.5,12.533334,15,1
2326.4,3351.2905,6417056,1069509.4,4,3344058.8,0.43803373,1024.4166,2326.4,5,4
83.181816,217.28574,10400000,495275.1,443,769061.56,2.748348,86.41818,83.181816,33,1
0,0,257,257,257,0,3891.0505,9.333333,0,1,1
1933.5,1998.0254,16989,8494.5,242,99375.06,24.640455,1291.8889,1933.5,6,3
1656.4286,2120.7322,84200000,14000000,2,34100000,0.08310569,903.6429,1656.4286,7,4
12.533334,14.54975,5723177,715397.1,276,1238303.2,1.6912137,12.416667,12.533334,15,1
0,0,347,347,347,0,2881.8445,9.333333,0,1,1
6,0,999703,499851.5,499674,245.36606,2.999403,3,6,3,1
0,0,291,145.5,48,0,0,16.333334,0,0,0
12.533334,14.54975,5760033,720004.1,46,1235131.1,1.6758479,11.708333,12.533334,15,1
0,0,193,193,193,0,5181.347,9.333333,0,1,1
12.533334,14.54975,6134148,766768.5,243,1274087.9,1.6399158,12.125,12.533334,15,1
85.78125,220.24059,9903945,450179.3,539,777441.25,2.6375165,86.41818,85.78125,32,1
0,0,503,251.5,18,0,1988.0715,0,0,1,5
85.78125,220.24059,9671095,483554.75,339,755989.25,2.7156744,89.679245,85.78125,32,1
1934.5,2538.9192,675,337.5,101,823823.9,3.255279,1292.5555,1934.5,6,3
6,0,0,0,0,0,8264.463,3,6,1,5
2,0,855,855,855,0,1169.5907,4,2,1,5
1656.4286,2120.7322,101000000,12700000,1034,40600000,0.06890604,849.25,1656.4286,7,4
35,62.064484,224568,56142,24,128155.375,17.811977,39.22222,35,4,1
12.533334,14.54975,5522019,690252.4,216,1209976,1.7525783,12.333333,12.533334,15,1
0,0,962282,320760.66,257,0,0,7.5,0,0,3
0,0,770,385,217,0,1298.7013,0,0,1,5
83.181816,217.28574,11500000,548953.8,431,786037.6,2.4244664,86.41818,83.181816,33,1
1288.3334,1836.9803,99400000,19900000,48,35100000,0.090438776,793.86664,1288.3334,9,4
0,0,767,383.5,247,0,2607.562,9.6,0,2,1
0,0,718974,179743.5,4,0,0,7.2,0,0,3
0,0,1154,577,105,0,866.55115,0,0,1,5
88.548386,223.315,9258246,514347,315,758364.5,2.666306,95.06,88.548386,31,1
0,0,7933744,1983436,1,0,0,7.2,0,0,3
85.78125,220.24059,9304742,465237.1,272,749012.25,2.760283,89.679245,85.78125,32,1
12.533334,14.54975,6644156,830519.5,3,1341772.5,1.5572847,12.75,12.533334,15,1
12.533334,14.54975,5229473,653684.1,250,1133896.1,1.8445594,12.208333,12.533334,15,1
6,0,0,0,0,0,21739.13,5,6,1,5
0,0,3569757,1784878.5,618,0,0.2801311,0,0,1,5
85.78125,220.24059,10700000,484375.22,550,804397.5,2.5419354,86.41818,85.78125,32,1
85.78125,220.24059,11300000,539940.4,509,900024.2,2.298435,88.01852,85.78125,32,1
793.4286,680.281,5262566,657820.75,3,138712.61,1.3301495,369.125,793.4286,7,0
0,0,245,245,245,0,4081.6326,9.333333,0,1,1
0,0,0,0,0,0,10752.688,0,0,1,2
12.533334,14.54975,6341008,792626,4,1305963.6,1.6185508,12.541667,12.533334,15,1
12.533334,14.54975,6441365,805170.6,229,1345752.6,1.5511254,12.5,12.533334,15,1
0,0,287,287,287,0,3484.3206,9.333333,0,1,1
0,0,5964771,2982385.5,866,0,0.16765103,0,0,1,2
0,0,325,325,325,0,3076.923,9.333333,0,1,1
12.533334,14.54975,5987687,748460.9,3,1273207,1.6485589,12.416667,12.533334,15,1
12.533334,14.54975,5613061,701632.6,3,1122069.4,1.8666307,12.541667,12.533334,15,1
2900.25,4128.3193,4014,2007,7,1007646.94,2.2828066,1661,2900.25,4,3
0,0,5668983,2834491.5,870,0,0.17639849,0,0,1,2
12.533334,14.54975,5756366,719545.75,312,1243364.9,1.6834908,12.291667,12.533334,15,1
12.533334,14.54975,5752337,719042.1,199,1230417,1.6886332,12.166667,12.533334,15,1
12.533334,14.54975,5998430,749803.75,4,1293402.2,1.6172674,12.083333,12.533334,15,1
85.78125,220.24059,10300000,467780.2,400,803051.94,2.6146486,86.41818,85.78125,32,1
20.5,28.991379,13582,4527.3335,609,0,147.25372,6.8333335,20.5,2,5
0,0,242,242,242,0,4132.2314,9.333333,0,1,1
12.533334,14.54975,6636434,829554.25,242,1354388.6,1.5055555,12.541667,12.533334,15,1
6,0,0,0,0,0,55555.555,190,6,1,0
12.533334,14.54975,6173413,771676.6,245,1244471.5,1.6655965,12.375,12.533334,15,1
0,0,231,231,231,0,4329.0044,9.333333,0,1,1
6,0,18400000,18400000,18400000,0,0.10869692,3,6,2,5
85.78125,220.24059,11300000,566135,778,854327.44,2.4083724,89.679245,85.78125,32,1
6,0,0,0,0,0,20408.164,5,6,1,5
2,0,588,588,588,0,1700.6803,4,2,1,5
1656.4286,1760.5973,83500000,16700000,1,34100000,0.08368274,922.1539,1656.4286,7,4
12.533334,14.54975,5593780,699222.5,19,1135672.5,1.8304869,12.625,12.533334,15,1
85.78125,220.24059,9798063,489903.16,556,806192.1,2.5934596,89.679245,85.78125,32,1
6,0,996611,498305.5,497404,1718.9766,3.0082486,3,6,3,1
6,0,1028976,514488,513329,1989.7985,2.9142227,3,6,3,1
46,0,63400000,10600000,48,0,0.03153395,34.11111,46,2,0
83.181816,217.28574,10500000,553449.94,690,846680.06,2.5028632,89.679245,83.181816,33,1
88.548386,223.315,10200000,566425.3,487,762204.75,2.67018,95.06,88.548386,31,1
1656.4286,2120.7322,99100000,19800000,1,40400000,0.070536256,923,1656.4286,7,4
2321.4,3769.5361,729,364.5,50,68977.36,35.931156,1454.125,2321.4,5,3
0,0,5769947,2884973.5,1061,0,0.17331181,0,0,1,2
12.533334,14.54975,6135700,766962.5,21,1246174.1,1.6795157,12.083333,12.533334,15,1
0,0,5756138,2878069,740,0,0.17372759,0,0,1,2
1934.5,2538.9192,617,308.5,17,783873.9,3.420934,1292.5555,1934.5,6,3
85.78125,220.24059,11100000,556468.9,316,817687.2,2.5256813,89.679245,85.78125,32,1
0,0,979,489.5,2,0,1021.45044,0,0,1,5
12.533334,14.54975,6104427,763053.4,165,1244349.6,1.6605495,12.125,12.533334,15,1
12.533334,14.54975,6092321,761540.1,3,1318035.8,1.5913669,12.375,12.533334,15,1
0,0,220,220,220,0,4545.4546,9.333333,0,1,1
6,0,1029016,514508,513407,1417.7491,2.914455,3,6,3,1
2321.4,3327.7698,2144,1072,76,289011.6,8.591494,1454.125,2321.4,5,3
12.533334,14.54975,5886447,735805.9,211,1250744.2,1.6716089,11.958333,12.533334,15,1
23,0,1,1,1,0,11764.706,28.75,23,2,0
0,0,210,210,210,0,4761.905,9.333333,0,1,1
0,0,5516726,2758363,689,0,0.18126693,0,0,1,2
0,0,5294958,2647479,703,0,0.18885891,0,0,1,6
0,0,5471446,2735723,886,0,0.18276705,0,0,1,2
6,0,73600000,73600000,73600000,0,0.027178895,3,6,2,5
0,0,537,268.5,49,0,1862.1974,0,0,1,5
85.78125,220.24059,10300000,514278.25,572,813907.6,2.53793,89.679245,85.78125,32,1
85.78125,220.24059,10000000,501538.2,239,763352.7,2.7115736,89.679245,85.78125,32,1
78.589745,200.2548,13200000,455343.9,1,697484.7,2.5527418,76.304344,78.589745,39,1
6,0,0,0,0,0,50000,9,6,1,1
12.533334,14.54975,6792790,849098.75,221,1391299.9,1.5051814,11.958333,12.533334,15,1
12.533334,14.54975,6102461,762807.6,227,1288719,1.6263819,11.833333,12.533334,15,1
1374.7675,1072.95,118010081,1594730.9,3,8953264,0.7287513,751.88196,1374.7675,86,0
0,0,5838855,2919427.5,721,0,0.17126645,0,0,1,2
85.78125,220.24059,10700000,533592.3,356,785549.3,2.6265957,89.679245,85.78125,32,1
12.533334,14.54975,5788201,723525.1,3,1202547.2,1.7390109,12.375,12.533334,15,1
0,0,237,237,237,0,4219.409,9.333333,0,1,1
12.533334,14.54975,6846316,855789.5,4,1399105.4,1.4978626,12.333333,12.533334,15,1
0,0,241,241,241,0,4149.3774,9.333333,0,1,1
12.533334,14.54975,5283715,660464.4,4,1196818.1,1.744965,12.333333,12.533334,15,1
83.181816,217.28574,11500000,549688.7,215,765263.75,2.4219086,86.41818,83.181816,33,1
12.533334,14.54975,5908311,738538.9,225,1207283.5,1.7109861,11.958333,12.533334,15,1
0,0,5050396,2525198,690,0,0.19800428,0,0,1,2
85.78125,220.24059,10800000,537605.9,446,884920,2.3614109,89.679245,85.78125,32,1
0,0,250,250,250,0,4000,9.333333,0,1,1
0,0,5031257,2515628.5,923,0,0.19875748,0,0,1,6
2,0,449,449,449,0,2227.1714,4,2,1,5
1657.2858,1299.1721,29419,14709.5,264,76044.625,31.827585,1162.7,1657.2858,7,3
12.533334,14.54975,6104469,763058.6,3,1342325.4,1.5628113,11.958333,12.533334,15,1
85.78125,220.24059,9553417,477670.84,336,722489.56,2.8728862,89.679245,85.78125,32,1
0,0,5863798,2931899,825,0,0.17053793,0,0,1,2
85.78125,220.24059,12000000,601932.6,239,973532.94,2.1433883,89.679245,85.78125,32,1
12.533334,14.54975,5835339,729417.4,11,1261604.1,1.6595014,12.75,12.533334,15,1
44.666668,72.23111,130527,43509,53,90495.52,22.983751,48.714287,44.666668,3,1
6,0,1001909,500954.5,500770,154.14928,2.9931278,3,6,3,1
6,0,0,0,0,0,5917.1597,3,6,1,5
44.666668,72.23111,68940,22980,60,47040.277,43.5161,48.714287,44.666668,3,1
1933.5,1757.7899,5201,2600.5,191,16840.031,135.193,1291.8889,1933.5,6,3
1932.5,1754.8314,82100000,10300000,0,102313.55,0.0729748,814.06665,1932.5,6,4
44.666668,72.23111,73322,24440.666,41,50069.523,40.915413,48.714287,44.666668,3,1
78.42857,211.7064,12000000,522414.7,6,766682.2,2.5730696,90.05085,78.42857,35,1
1932.5,4060.2458,100000000,20000000,2,44800000,0.05987446,995.8333,1932.5,6,4
85.78125,220.24059,10800000,488734.6,397,822811.44,2.5116453,86.41818,85.78125,32,1
0,0,317,317,317,0,3154.5742,9.333333,0,1,1
44.666668,72.23111,80458,26819.334,70,54701.074,37.286533,48.57143,44.666668,3,1
0,0,215,215,215,0,4651.1626,9.333333,0,1,1
12.533334,14.54975,5647614,705951.75,244,1170970.5,1.7591528,12.5,12.533334,15,1
44.666668,72.23111,70993,23664.334,38,47638.492,42.257687,169.57143,44.666668,3,1
12.533334,14.54975,6666131,833266.4,12,1279997.5,1.5669872,12.583333,12.533334,15,1
6,0,1008308,504154,500024,5863.3296,2.9738185,3,6,3,1
12.533334,14.54975,5850203,731275.4,226,1274278.9,1.6572481,12.458333,12.533334,15,1
12.533334,14.54975,5555893,694486.6,223,1184286.8,1.7143171,12.083333,12.533334,15,1
12.533334,14.54975,6103898,762987.25,173,1293295.8,1.6187284,12.458333,12.533334,15,1
12.533334,14.54975,6031538,753942.25,49,1326986.8,1.5608599,12.25,12.533334,15,1
2326.4,3185.5996,9894621,1413517.2,4,4739922.5,0.33570904,926.7692,2326.4,5,4
44.666668,72.23111,110974,36991.332,23,76485.62,27.03336,48.714287,44.666668,3,1
12.533334,14.54975,5203765,650470.6,48,1032058.25,2.0030494,12.833333,12.533334,15,1
85.78125,220.24059,11700000,584982.3,523,908803.44,2.2755036,89.679245,85.78125,32,1
85.78125,220.24059,9530868,476543.4,496,759279.8,2.7481282,89.679245,85.78125,32,1
0,0,5340545,2670272.5,704,0,0.18724681,0,0,1,2
2,0,546,546,546,0,1831.5018,4,2,1,5
85.78125,220.24059,11500000,574743.4,272,901072.44,2.3016837,89.679245,85.78125,32,1
2,0,546,546,546,0,1831.5018,4,2,1,5
88.548386,223.315,10100000,506968.44,231,823597.3,2.45274,91.40385,88.548386,31,1
12.533334,14.54975,6274445,784305.6,4,1321009.9,1.5811347,12,12.533334,15,1
0,0,273,273,273,0,3663.0037,9.333333,0,1,1
12.533334,14.54975,6441850,805231.25,3,1336103.4,1.5641007,12.083333,12.533334,15,1
12.533334,14.54975,5872104,734013,529,1158135.6,1.7903143,12.375,12.533334,15,1
85.78125,220.24059,9510741,475537.06,345,774461.25,2.7178135,89.679245,85.78125,32,1
85.78125,220.24059,10100000,503953.6,500,745819,2.7815912,89.679245,85.78125,32,1
6,0,996487,498243.5,497278,1461.5897,3.0089636,3,6,3,1
2,0,756,756,756,0,1322.7513,4,2,1,5
44.666668,72.23111,77843,25947.666,16,53262.816,38.539112,48.714287,44.666668,3,1
12.533334,14.54975,6006938,750867.25,4,1294320.4,1.6154506,12.458333,12.533334,15,1
12.533334,14.54975,6152415,769051.9,231,1303119.9,1.6047415,11.916667,12.533334,15,1
0,0,5969157,2984578.5,639,0,0.16752784,0,0,1,2
0,0,221,221,221,0,4524.8867,9.333333,0,1,1
12.533334,14.54975,5589216,698652,3,1159196.6,1.8023758,12.708333,12.533334,15,1
12.533334,14.54975,6502840,812855,248,1369794.1,1.53003,11.708333,12.533334,15,1
6,0,0,0,0,0,250000,9,6,1,1
12.533334,14.54975,5590201,698775.1,3,1136121.9,1.8366994,12.583333,12.533334,15,1
12.533334,14.54975,6344018,793002.25,3,1421790.8,1.4953719,12,12.533334,15,1
0,0,353,353,353,0,2832.861,9.333333,0,1,1
12.533334,14.54975,5738949,717368.6,3,1174944.5,1.7780021,12.125,12.533334,15,1
85.78125,220.24059,10200000,508086.4,471,745183.4,2.7810078,89.679245,85.78125,32,1
2320.2,3022.508,29560,14780,484,352352.16,6.7196355,1453.375,2320.2,5,3
0,0,5027567,2513783.5,865,0,0.19890337,0,0,1,2
82,0,48,48,48,0,10309.278,65.75,82,2,0
2320.2,2436.833,2992,1496,156,170467.5,14.482134,1453.375,2320.2,5,3
0,0,0,0,0,0,11904.762,0,0,1,1
88.548386,223.315,11400000,631831.6,544,883964.25,2.3166392,95.06,88.548386,31,1
0,0,650,325,2,0,1538.4615,0,0,1,5
85.78125,220.24059,10600000,530079.94,442,791379.25,2.615999,89.679245,85.78125,32,1
85.78125,220.24059,9814371,490718.56,331,812537.56,2.5788891,89.679245,85.78125,32,1
0,0,5906055,2953027.5,943,0,0.16931775,0,0,1,2
2,0,765,765,765,0,1307.1896,4,2,1,5
0,0,226,226,226,0,4424.779,9.333333,0,1,1
0,0,0,0,0,0,32258.064,0,0,1,0
0,0,5813832,2906916,796,0,0.1720036,0,0,1,2
85.78125,220.24059,10600000,528997.25,347,775586.44,2.6519394,89.679245,85.78125,32,1
12.533334,14.54975,6063118,757889.75,3,1257849.8,1.6920271,12.958333,12.533334,15,1
0,0,735,367.5,3,0,1360.5442,0,0,1,5
12.533334,14.54975,5534599,691824.9,17,1210941.9,1.7286278,11.791667,12.533334,15,1
2,0,520,520,520,0,1923.0769,4,2,1,5
88.548386,223.315,9474561,473728.06,273,731976.4,2.7683878,91.40385,88.548386,31,1
12.533334,14.54975,5571690,696461.25,218,1258530.1,1.6715404,12.333333,12.533334,15,1
12.533334,14.54975,6207967,775995.9,3,1243564.9,1.6801862,12.208333,12.533334,15,1
6,0,1044584,522292,515616,9142.184,2.8705332,3,6,3,1
6,0,0,0,0,0,12987.013,9,6,1,1
85.78125,220.24059,11100000,527537.8,438,842148.3,2.4741106,88.01852,85.78125,32,1
12.533334,14.54975,7324410,915551.25,245,1429214.6,1.4497615,12.333333,12.533334,15,1
0,0,0,0,0,0,15151.516,0,0,1,0
85.78125,220.24059,9301606,442933.62,272,741583,2.7899065,88.01852,85.78125,32,1
0,0,260,260,260,0,3846.1538,9.333333,0,1,1
12.533334,14.54975,5372300,671537.5,3,1202695.9,1.7444627,12.291667,12.533334,15,1
12.533334,14.54975,5889441,736180.1,259,1206082.1,1.7225636,12.083333,12.533334,15,1
0,0,223,223,223,0,4484.305,9.333333,0,1,1
12.533334,14.54975,6292736,786592,4,1380497.2,1.5220536,12.291667,12.533334,15,1
12.533334,14.54975,6135965,766995.6,3,1296098.1,1.6136913,12.208333,12.533334,15,1
44.666668,72.23111,66394,22131.334,61,44944.414,45.184807,48.714287,44.666668,3,1
12.533334,14.54975,6193825,774228.1,3,1289574.1,1.623258,12.083333,12.533334,15,1
12.533334,14.54975,6582577,822822.1,232,1302164,1.6148417,11.958333,12.533334,15,1
0,0,212,212,212,0,4716.981,9.333333,0,1,1
0,0,5016603,2508301.5,876,0,0.19933808,0,0,1,6
1656.4286,1760.5973,99400000,19900000,4,40600000,0.070371166,917,1656.4286,7,4
85.78125,220.24059,8243457,412172.84,385,650911.44,3.1474524,89.679245,85.78125,32,1
12.533334,14.54975,6448383,806047.9,19,1360681.9,1.5370656,12.25,12.533334,15,1
83.181816,217.28574,10700000,510809.34,418,851912.3,2.4574862,86.41818,83.181816,33,1
0,0,232,232,232,0,4310.3447,9.333333,0,1,1
0,0,4191830,1047957.5,233,0,0,7.2,0,0,3
0,0,281,281,281,0,3558.7188,9.333333,0,1,1
88.548386,223.315,9457016,472850.8,221,823628.5,2.512089,91.40385,88.548386,31,1
61,0,50,50,50,0,10309.278,64.25,61,2,0
79,1.4142135,41600000,41600000,41600000,0,0.048012108,82.5,79,2,0
8.148149,16.637543,271712,10063.407,1,35655.547,198.73984,1343.2195,8.148149,54,1
12.533334,14.54975,6426403,803300.4,3,1313561,1.5917541,12.666667,12.533334,15,1
12.533334,14.54975,6228315,778539.4,228,1218508.8,1.6893747,12.208333,12.533334,15,1
6,0,0,0,0,0,6024.096,3,6,1,5
95.8,149.52992,215375,23930.555,4,42746.914,23.215322,79.46667,95.8,5,0
20.5,28.991379,10518,3506,884,0,190.15022,6.8333335,20.5,2,5
85.78125,220.24059,11200000,558915.44,315,851051,2.4492948,89.679245,85.78125,32,1
6,0,1013612,506806,500014,9304.818,2.9579294,3,6,3,1
12.533334,14.54975,6458894,807361.75,179,1356312.5,1.5317466,11.958333,12.533334,15,1
0,0,254,254,254,0,3937.0078,9.333333,0,1,1
85.78125,220.24059,11000000,552232.75,494,858304.7,2.3991222,89.679245,85.78125,32,1
88.548386,223.315,11400000,571918.5,392,805905.75,2.2927916,91.40385,88.548386,31,1
7.468354,13.751304,94088,2613.5557,4,7306.0454,839.63947,1778.6293,7.468354,79,1
1932.5,1496.9142,83500000,11900000,2,58935.312,0.07172732,850.9286,1932.5,6,4
12.533334,14.54975,6517248,814656,3,1233994.9,1.7100352,12,12.533334,15,1
2321.4,4413.202,74300000,9285491,3,301003.12,0.066767685,833.9286,2321.4,5,3
0,0,5678012,2839006,678,0,0.17611799,0,0,1,2
12.533334,14.54975,5672438,709054.75,2,1228169.2,1.7062926,12.333333,12.533334,15,1
12.533334,14.54975,6361416,795177,4,1371203.5,1.5338241,12.125,12.533334,15,1
0,0,5281282,2640641,894,0,0.18934797,0,0,1,2
12.533334,14.54975,6471966,808995.75,216,1262484.4,1.6690532,12.25,12.533334,15,1
0,0,5838919,2919459.5,881,0,0.17126457,0,0,1,2
6,0,1012225,506112.5,497424,12369.419,2.9625094,3,6,3,1
0,0,918,459,2,0,1089.3246,0,0,1,5
0,0,459,459,459,0,151.45778,4.5,0,2,4
541.1429,661.71783,659236,94176.57,2798,124753.55,10.032736,278,541.1429,7,0
12.533334,14.54975,6607842,825980.25,4,1326491.4,1.5781573,12,12.533334,15,1
85.78125,220.24059,8555233,427761.66,436,664758.1,3.079364,89.679245,85.78125,32,1
12.533334,14.54975,5816424,727053,3,1255471.4,1.6668419,12.375,12.533334,15,1
0,0,201,201,201,0,4975.1245,9.333333,0,1,1
12.533334,14.54975,5041231,630153.9,3,1133725.8,1.8512416,12.125,12.533334,15,1
387.2,759.85156,116000000,5266854,3,5162862.5,0.17260605,203.93024,387.2,20,0
6,0,0,0,0,0,250000,3,6,1,5
578.5714,633.6221,3136478,522746.34,84545,620375.56,2.2318027,312.64285,578.5714,7,0
0,0,223,223,223,0,4484.305,9.333333,0,1,1
6,0,0,0,0,0,14492.754,5,6,1,5
0,0,0,0,0,0,16393.443,0,0,1,1
12.533334,14.54975,5977322,747165.25,2,1269800.6,1.6516049,12.166667,12.533334,15,1
0,0,10200000,2556432.8,3,0,0,7.2,0,0,3
1932.5,2181.0083,99000000,14100000,1,6010.6895,0.060587283,852.7857,1932.5,6,4
83.181816,217.28574,11700000,615398.25,579,877488.3,2.3937852,89.679245,83.181816,33,1
12.533334,14.54975,5874576,734322,4,1234676.4,1.6860828,12.125,12.533334,15,1
1656.4286,1760.5973,85200000,17000000,50,34600000,0.08216049,943.9231,1656.4286,7,4
83.181816,217.28574,9742830,487141.5,322,739338.1,2.8305767,88.01852,83.181816,33,1
694.1442,362.6518,35400000,175494.06,896,516065.72,2.9335473,378.16614,694.1442,104,2
6,0,0,0,0,0,500000,9,6,1,1
6,0,1024541,512270.5,509519,3805.6487,2.9271605,3,6,3,1
6,0,0,0,0,0,41666.668,3,6,1,5
85.78125,220.24059,10000000,454790.1,316,767703.4,2.6569529,86.41818,85.78125,32,1
12.533334,14.54975,5257615,657201.9,257,1163427.5,1.7952696,12.041667,12.533334,15,1
0,0,5,2.5,1,0,0,0,0,0,1
85.78125,220.24059,10800000,541360.9,369,846560.2,2.4914849,89.679245,85.78125,32,1
85.78125,220.24059,10700000,536396.6,501,825698.56,2.517103,89.679245,85.78125,32,1
0,0,239,239,239,0,4184.1006,9.333333,0,1,1
2321.4,4413.202,820,410,115,724707.94,3.446037,1454.125,2321.4,5,3
85.78125,220.24059,11500000,523073.88,404,894969.9,2.3093698,86.41818,85.78125,32,1
0,0,232,232,232,0,4310.3447,9.333333,0,1,1
91,182,3802941,1267647,3093,2609949.8,0.45424575,120.75,91,4,2
83.181816,217.28574,9240340,440016.2,3,738751.75,2.8485157,86.41818,83.181816,33,1
12.533334,14.54975,6508498,813562.25,220,1397632.9,1.4888635,12.125,12.533334,15,1
0,0,236,236,236,0,4237.288,9.333333,0,1,1
85.78125,220.24059,10700000,511028.28,329,821248.8,2.5200229,88.01852,85.78125,32,1
0,0,216,216,216,0,4629.6294,9.333333,0,1,1
12.533334,14.54975,5608740,701092.5,248,1253587.4,1.675755,12.5,12.533334,15,1
0,0,245,245,245,0,4081.6326,9.333333,0,1,1
0,0,256,256,256,0,3906.25,9.333333,0,1,1
0,0,738,369,48,0,1355.0135,0,0,1,5
12.533334,14.54975,5659773,707471.6,247,1143099,1.8276967,12.333333,12.533334,15,1
